episode,episode_return,episode_length,epsilon,mean_loss,outcome
474,9.0,2,0.09339361644125409,0.03974910217220895,dot
475,7.0,4,0.09292664835904782,0.000585739930102136,dot
476,4.0,7,0.09246201511725258,0.01876428484475972,dot
477,9.0,2,0.09199970504166631,0.00021817781089339405,dot
478,7.0,4,0.09153970651645797,0.052419107323657954,dot
479,6.0,5,0.09108200798387568,0.02885055096412543,dot
480,4.0,7,0.0906265979439563,0.01408018429979815,dot
481,5.0,6,0.09017346495423652,0.04056147646770114,dot
482,6.0,5,0.08972259762946533,0.015981013010605238,dot
483,10.0,1,0.089273984641318,0.0005335786263458431,dot
484,9.0,2,0.0888276147181114,0.04871939780423418,dot
485,6.0,5,0.08838347664452084,0.025256944887223652,dot
486,4.0,7,0.08794155926129824,0.014222459610859264,dot
487,4.0,7,0.08750185146499175,0.011800473984164585,dot
488,8.0,3,0.08706434220766679,0.00017427802958991379,dot
489,4.0,7,0.08662902049662846,0.013877658460322502,dot
490,10.0,1,0.08619587539414532,0.22709576785564423,dot
491,7.0,4,0.08576489601717459,0.02892118604358984,dot
492,5.0,6,0.08533607153708872,0.000552342122925135,dot
493,9.0,2,0.08490939117940327,0.048564703756710514,dot
494,9.0,2,0.08448484422350626,0.0003572444402379915,dot
495,9.0,2,0.08406242000238873,0.00037467853690031916,dot
496,1.0,10,0.08364210790237678,0.03763946593826404,dot
497,9.0,2,0.0832238973628649,0.03241850502672605,dot
498,8.0,3,0.08280777787605056,0.08118623267121923,dot
499,4.0,7,0.08239373898667031,0.035072737886886377,dot
500,9.0,2,0.08198177029173696,0.05667361817904748,dot
501,6.0,5,0.08157186144027828,0.0001684246599324979,dot
502,6.0,5,0.0811640021330769,0.016126336590969004,dot
503,9.0,2,0.08075818212241151,0.00013306309119798243,dot
504,8.0,3,0.08035439121179945,0.03217753747352011,dot
505,9.0,2,0.07995261925574046,0.00013628678061650135,dot
506,4.0,7,0.07955285615946175,0.021176534178916233,dot
507,6.0,5,0.07915509187866444,0.0001547265812405385,dot
508,6.0,5,0.07875931641927113,0.022498634780640715,dot
509,7.0,4,0.07836551983717477,0.06100641524790262,dot
510,10.0,1,0.07797369223798889,0.0001112034879042767,dot
511,6.0,5,0.07758382377679894,0.06095913799654227,dot
512,9.0,2,0.07719590465791494,0.00034583231899887323,dot
513,4.0,7,0.07680992513462537,0.02772129245568067,dot
514,6.0,5,0.07642587550895225,0.0454633075685706,dot
515,10.0,1,0.07604374613140748,0.14738963544368744,dot
516,9.0,2,0.07566352740075044,0.0002134588939952664,dot
517,9.0,2,0.07528520976374668,0.0006249804573599249,dot
518,10.0,1,0.07490878371492794,0.0009770769393071532,dot
519,6.0,5,0.0745342397963533,0.0006245739990845322,dot
520,9.0,2,0.07416156859737154,0.0004351209499873221,dot
521,6.0,5,0.07379076075438468,0.042120161349885166,dot
522,7.0,4,0.07342180695061275,0.06489739357493818,dot
523,5.0,6,0.07305469791585968,0.0002796333040654038,dot
524,9.0,2,0.07268942442628039,0.047905057654134,dot
525,6.0,5,0.07232597730414898,0.06769704477628694,dot
526,9.0,2,0.07196434741762824,0.0003227516426704824,dot
527,6.0,5,0.0716045256805401,0.022663529257988556,dot
528,9.0,2,0.0712465030521374,0.00023171659267973155,dot
529,7.0,4,0.0708902705368767,0.0003664984033093788,dot
530,8.0,3,0.07053581918419231,0.06405626184762998,dot
531,9.0,2,0.07018314008827135,0.00022932438150746748,dot
532,6.0,5,0.06983222438783,0.012745420739520341,dot
533,6.0,5,0.06948306326589085,0.0003697508451296017,dot
534,5.0,6,0.0691356479495614,0.09449493244756013,dot
535,4.0,7,0.06878996970981359,0.014133369737204962,dot
536,2.0,9,0.06844601986126451,0.04153480410200751,dot
537,6.0,5,0.06810378976195819,0.0002969845285406336,dot
538,10.0,1,0.0677632708131484,0.00018921098671853542,dot
539,9.0,2,0.06742445445908266,0.00025887106312438846,dot
540,6.0,5,0.06708733218678724,0.0001281313961953856,dot
541,7.0,4,0.0667518955258533,0.05199606582755223,dot
542,5.0,6,0.06641813604822402,0.05070115088892635,dot
543,9.0,2,0.0660860453679829,0.0005868241423740983,dot
544,5.0,6,0.06575561514114299,0.00048371304001193494,dot
545,8.0,3,0.06542683706543727,0.03221941252316659,dot
546,7.0,4,0.06509970288011008,0.0002932799034169875,dot
547,-12.0,3,0.06477420436570952,0.026613175112288445,ghost
548,10.0,1,0.06445033334388098,0.0001485671236878261,dot
549,8.0,3,0.06412808167716157,0.00017764554164993265,dot
550,9.0,2,0.06380744126877576,0.00015823528519831598,dot
551,8.0,3,0.06348840406243188,0.11629293362299602,dot
552,8.0,3,0.06317096204211972,0.00041308241391864914,dot
553,10.0,1,0.06285510723190912,0.00021186278900131583,dot
554,6.0,5,0.06254083169574957,0.0815324702532962,dot
555,4.0,7,0.062228127537270826,0.048643406168724014,dot
556,8.0,3,0.06191698689958447,0.0008760700778414806,dot
557,6.0,5,0.061607401965086545,0.026434864738257603,dot
558,10.0,1,0.06129936495526111,0.0005392437451519072,dot
559,10.0,1,0.0609928681304848,0.0005100129055790603,dot
560,6.0,5,0.060687903789832374,0.0641702221968444,dot
561,8.0,3,0.06038446427088321,0.0004639515245798975,dot
562,6.0,5,0.06008254194952879,0.00028860236634500327,dot
563,4.0,7,0.05978212923978115,0.038762409485311115,dot
564,10.0,1,0.05948321859358224,0.09505447000265121,dot
565,7.0,4,0.05918580250061433,0.00044896818144479766,dot
566,10.0,1,0.058889873488111255,0.0002752832369878888,dot
567,8.0,3,0.058595424120670696,0.0002801376103889197,dot
568,10.0,1,0.05830244700006734,0.0002889267634600401,dot
569,9.0,2,0.058010934765067,0.000341673890943639,dot
570,9.0,2,0.05772088009124167,0.0001603309574420564,dot
571,10.0,1,0.05743227569078546,0.12959609925746918,dot
572,10.0,1,0.05714511431233153,0.0002223422343377024,dot
573,5.0,6,0.05685938874076987,0.02933147684719491,dot
574,4.0,7,0.056575091797066025,0.054977893438522836,dot
575,6.0,5,0.056292216338080694,0.01617878902470693,dot
576,10.0,1,0.05601075525639029,0.00039210639079101384,dot
577,10.0,1,0.05573070148010834,0.00022481061751022935,dot
578,7.0,4,0.0554520479727078,0.019790740552707575,dot
579,8.0,3,0.05517478773284426,0.00026616454124450684,dot
580,9.0,2,0.05489891379418004,0.0006970518006710336,dot
581,6.0,5,0.05462441922520914,0.016263748821802437,dot
582,9.0,2,0.0543512971290831,0.03897363146825228,dot
583,9.0,2,0.05407954064343768,0.0005001581157557666,dot
584,5.0,6,0.05380914294022049,0.02490253609236485,dot
585,5.0,6,0.05354009722551939,0.0003350035379601953,dot
586,9.0,2,0.05327239673939179,0.03191185451578349,dot
587,9.0,2,0.053006034755694834,0.00026422822338645346,dot
588,7.0,4,0.052741004581916356,0.0001700277534837369,dot
589,4.0,7,0.052477299559006776,0.0523216842390996,dot
590,9.0,2,0.052214913061211746,0.0003366788732819259,dot
591,10.0,1,0.05195383849590569,0.07924202084541321,dot
592,9.0,2,0.05169406930342616,0.00024202091299230233,dot
593,5.0,6,0.05143559895690903,0.013141784293111414,dot
594,5.0,6,0.051178420962124486,0.0004604996308141078,dot
595,6.0,5,0.05092252885731386,0.019326310994802042,dot
596,9.0,2,0.05066791621302729,0.07423911290243268,dot
597,4.0,7,0.05041457663196215,0.03483796084349576,dot
598,8.0,3,0.050162503748802344,0.0003076250189527248,dot
599,7.0,4,0.05,0.0003248437678848859,dot
600,4.0,7,0.05,0.01879007145596136,dot
601,9.0,2,0.05,0.047840175437158905,dot
602,7.0,4,0.05,0.03695616747427266,dot
603,10.0,1,0.05,0.0003626384132076055,dot
604,4.0,7,0.05,0.038730487639051195,dot
605,7.0,4,0.05,0.03968138973141322,dot
606,9.0,2,0.05,0.0006129580433480442,dot
607,8.0,3,0.05,0.0005275959459443887,dot
608,8.0,3,0.05,0.00039323360154715675,dot
609,9.0,2,0.05,0.00018216358148492873,dot
610,9.0,2,0.05,0.05645590997301042,dot
611,9.0,2,0.05,0.04749351726786699,dot
612,7.0,4,0.05,0.032478184682986466,dot
613,6.0,5,0.05,0.01591767557547428,dot
614,7.0,4,0.05,0.08796560604241677,dot
615,4.0,7,0.05,0.027491281160369647,dot
616,6.0,5,0.05,0.015818830000353046,dot
617,8.0,3,0.05,0.11313165227572124,dot
618,2.0,9,0.05,0.0531437945836741,dot
619,6.0,5,0.05,0.0747400424676016,dot
620,7.0,4,0.05,0.024834981493768282,dot
621,6.0,5,0.05,0.06983676207019016,dot
622,8.0,3,0.05,0.05847426532030416,dot
623,7.0,4,0.05,0.0007846209045965225,dot
624,8.0,3,0.05,0.032480177139708154,dot
625,10.0,1,0.05,0.0007070989813655615,dot
626,7.0,4,0.05,0.06817622508970089,dot
627,8.0,3,0.05,0.0020638627853865423,dot
628,8.0,3,0.05,0.0010961710941046476,dot
629,9.0,2,0.05,0.0008657466387376189,dot
630,7.0,4,0.05,0.024501767853507772,dot
631,8.0,3,0.05,0.00085137215986227,dot
632,8.0,3,0.05,0.0005903746738719443,dot
633,5.0,6,0.05,0.02496706702853165,dot
634,4.0,7,0.05,0.02541801058188347,dot
635,6.0,5,0.05,0.0005898707895539701,dot
636,10.0,1,0.05,0.0003225690161343664,dot
637,8.0,3,0.05,0.00042781856609508395,dot
638,6.0,5,0.05,0.041593936769641,dot
639,5.0,6,0.05,0.010663730373683697,dot
640,10.0,1,0.05,0.00045619806041941047,dot
641,9.0,2,0.05,0.07359399617416784,dot
642,-10.0,1,0.05,5.9738042182289064e-05,ghost
643,10.0,1,0.05,0.000328603433445096,dot
644,10.0,1,0.05,0.00022216333309188485,dot
645,10.0,1,0.05,0.0005639549344778061,dot
646,9.0,2,0.05,0.04790140347904526,dot
647,5.0,6,0.05,0.041483228463524334,dot
648,7.0,4,0.05,0.03299074130336521,dot
649,8.0,3,0.05,0.038293412973871455,dot
650,7.0,4,0.05,0.04773382327402942,dot
651,9.0,2,0.05,0.039896715577924624,dot
652,7.0,4,0.05,0.04748251866840292,dot
653,8.0,3,0.05,0.0005813252937514335,dot
654,7.0,4,0.05,0.0005841593010700308,dot
655,9.0,2,0.05,0.0004706440231529996,dot
656,9.0,2,0.05,0.00029682216700166464,dot
657,7.0,4,0.05,0.019371695700101554,dot
658,10.0,1,0.05,7.974474283400923e-05,dot
659,3.0,8,0.05,0.0009076590467884671,dot
660,9.0,2,0.05,0.03976728519774042,dot
661,4.0,7,0.05,0.00043856749211304953,dot
662,9.0,2,0.05,0.0005081107665318996,dot
663,8.0,3,0.05,0.08131383960911383,dot
664,7.0,4,0.05,0.02869491103774635,dot
665,8.0,3,0.05,0.07545578400216375,dot
666,10.0,1,0.05,0.0003509110538288951,dot
667,4.0,7,0.05,0.0003229700939430456,dot
668,9.0,2,0.05,0.00014568364713340998,dot
669,6.0,5,0.05,0.00013110495201544835,dot
670,5.0,6,0.05,0.024678078254510183,dot
671,6.0,5,0.05,0.019356761398375964,dot
672,9.0,2,0.05,0.0003765986766666174,dot
673,8.0,3,0.05,0.00018019087656284682,dot
674,7.0,4,0.05,0.0001274187015951611,dot
675,10.0,1,0.05,7.3974922997877e-05,dot
676,6.0,5,0.05,0.04519834129459923,dot
677,8.0,3,0.05,0.00024352977440382043,dot
678,8.0,3,0.05,0.00019856228997620443,dot
679,2.0,9,0.05,0.01647529272142694,dot
680,8.0,3,0.05,0.032386140097514726,dot
681,9.0,2,0.05,0.04843849047028925,dot
682,9.0,2,0.05,0.0003497363650240004,dot
683,6.0,5,0.05,0.022700487950351088,dot
684,-15.0,6,0.05,0.0165392666773793,ghost
685,4.0,7,0.05,0.014177923968028543,dot
686,4.0,7,0.05,0.013961685578189125,dot
687,6.0,5,0.05,0.054293050890555604,dot
688,10.0,1,0.05,0.0005610861699096859,dot
689,8.0,3,0.05,0.026944671941843506,dot
690,8.0,3,0.05,0.09249147062655538,dot
691,9.0,2,0.05,0.0006469898071372882,dot
692,7.0,4,0.05,0.03949647477566032,dot
693,9.0,2,0.05,0.047871132592263166,dot
694,9.0,2,0.05,0.00045959040289744735,dot
695,9.0,2,0.05,0.000387105334084481,dot
696,9.0,2,0.05,0.00048356427578255534,dot
697,5.0,6,0.05,0.018962825030030217,dot
698,9.0,2,0.05,0.00019164468540111557,dot
699,9.0,2,0.05,0.000153213939483976,dot
700,10.0,1,0.05,0.0001277778937947005,dot
701,10.0,1,0.05,7.455324521288276e-05,dot
702,10.0,1,0.05,9.469022188568488e-05,dot
703,6.0,5,0.05,0.00011942468554480002,dot
704,9.0,2,0.05,9.999361645895988e-05,dot
705,7.0,4,0.05,0.06905945704784244,dot
706,3.0,8,0.05,0.00021891898268222576,dot
707,9.0,2,0.05,0.1617694350570673,dot
708,9.0,2,0.05,0.000792856008047238,dot
709,9.0,2,0.05,0.0007084519893396646,dot
710,8.0,3,0.05,0.00046419905265793204,dot
711,7.0,4,0.05,0.06500299912295304,dot
712,7.0,4,0.05,0.0004679141638916917,dot
713,9.0,2,0.05,0.0005122420698171481,dot
714,10.0,1,0.05,0.00040645396802574396,dot
715,4.0,7,0.05,0.03701905642810743,dot
716,9.0,2,0.05,0.000748995749745518,dot
717,4.0,7,0.05,0.0214980675539534,dot
718,5.0,6,0.05,0.05837489900053091,dot
719,10.0,1,0.05,0.0006176286842674017,dot
720,4.0,7,0.05,0.019124023129864196,dot
721,4.0,7,0.05,0.023282669459669187,dot
722,6.0,5,0.05,0.0004457954753888771,dot
723,6.0,5,0.05,0.035292312403908,dot
724,4.0,7,0.05,0.05789692634217707,dot
725,9.0,2,0.05,0.07384126877877861,dot
726,8.0,3,0.05,0.02715553663438186,dot
727,9.0,2,0.05,0.0006336963997455314,dot
728,10.0,1,0.05,0.0005040065734647214,dot
729,5.0,6,0.05,0.01623271176504204,dot
730,9.0,2,0.05,0.03960810345597565,dot
731,8.0,3,0.05,0.043126806122018024,dot
732,9.0,2,0.05,0.00039439448300981894,dot
733,8.0,3,0.05,0.0429827974003274,dot
734,5.0,6,0.05,0.05573046408244409,dot
735,10.0,1,0.05,0.0003552827110979706,dot
736,10.0,1,0.05,0.0005086784949526191,dot
737,8.0,3,0.05,0.03201625136231693,dot
738,9.0,2,0.05,0.07359348631871399,dot
739,8.0,3,0.05,0.026377095937884103,dot
740,5.0,6,0.05,0.00034131893577675026,dot
741,6.0,5,0.05,0.0004191675718175247,dot
742,9.0,2,0.05,0.0008605623443145305,dot
743,10.0,1,0.05,0.0013922291109338403,dot
744,6.0,5,0.05,0.039054095244500785,dot
745,10.0,1,0.05,0.19194790720939636,dot
746,9.0,2,0.05,0.000668307242449373,dot
747,10.0,1,0.05,0.0007119809743016958,dot
748,7.0,4,0.05,0.00041178880201186985,dot
749,10.0,1,0.05,0.0005019941600039601,dot
750,8.0,3,0.05,0.037849187336784475,dot
751,5.0,6,0.05,0.02653293106656444,dot
752,6.0,5,0.05,0.0003978558466769755,dot
753,10.0,1,0.05,0.0001907527621369809,dot
754,10.0,1,0.05,0.0001688883639872074,dot
755,9.0,2,0.05,0.0002920236511272378,dot
756,9.0,2,0.05,0.0001526779233245179,dot
757,6.0,5,0.05,0.00017793461302062497,dot
758,9.0,2,0.05,9.526826397632249e-05,dot
759,5.0,6,0.05,0.024694606160968153,dot
760,9.0,2,0.05,0.00010564645344857126,dot
761,7.0,4,0.05,0.0241397171648714,dot
762,9.0,2,0.05,0.07363282044025254,dot
763,6.0,5,0.05,0.022793198065483012,dot
764,10.0,1,0.05,0.29443225264549255,dot
765,9.0,2,0.05,0.0397764251974877,dot
766,9.0,2,0.05,0.0008471093606203794,dot
767,9.0,2,0.05,0.0003351633786223829,dot
768,9.0,2,0.05,0.0402720193087589,dot
769,8.0,3,0.05,0.00020269142502608398,dot
770,7.0,4,0.05,0.0003184110828442499,dot
771,10.0,1,0.05,0.0003357961250003427,dot
772,8.0,3,0.05,0.00014447481468475112,dot
773,8.0,3,0.05,0.03242746795876883,dot
774,9.0,2,0.05,0.00040084011561702937,dot
775,10.0,1,0.05,0.00041752710239961743,dot
776,9.0,2,0.05,0.00014305949298432097,dot
777,8.0,3,0.05,0.00013726362764524916,dot
778,9.0,2,0.05,0.00013144929835107177,dot
779,9.0,2,0.05,0.03929496290948009,dot
780,9.0,2,0.05,0.00013161375682102516,dot
781,4.0,7,0.05,0.0004862146535223084,dot
782,10.0,1,0.05,0.14678964018821716,dot
783,9.0,2,0.05,0.0002338575359317474,dot
784,9.0,2,0.05,0.00028177267813589424,dot
785,9.0,2,0.05,0.0003117170708719641,dot
786,3.0,8,0.05,0.022166129005199764,dot
787,10.0,1,0.05,0.00034600909566506743,dot
788,5.0,6,0.05,0.01921291046407229,dot
789,9.0,2,0.05,0.0733574840851361,dot
790,9.0,2,0.05,0.00023089622118277475,dot
791,4.0,7,0.05,0.0002528353319835982,dot
792,10.0,1,0.05,0.06235189363360405,dot
793,10.0,1,0.05,0.0002526564057916403,dot
794,9.0,2,0.05,0.00025107812689384446,dot
795,9.0,2,0.05,0.0003042524913325906,dot
796,9.0,2,0.05,0.0002185522607760504,dot
797,5.0,6,0.05,0.02470087047792428,dot
798,4.0,7,0.05,0.03029774297777164,dot
799,9.0,2,0.05,0.0003602892902563326,dot
800,3.0,8,0.05,0.028468612714277697,dot
801,10.0,1,0.05,0.00021083789761178195,dot
802,4.0,7,0.05,0.022703940610101978,dot
803,3.0,8,0.05,0.032991510575811844,dot
804,3.0,8,0.05,0.04247452925028483,dot
805,7.0,4,0.05,0.06800555931113195,dot
806,7.0,4,0.05,0.044478627416538075,dot
807,9.0,2,0.05,0.0009429319470655173,dot
808,7.0,4,0.05,0.0006580027402378619,dot
809,6.0,5,0.05,0.048777899087872355,dot
810,6.0,5,0.05,0.0004861269437242299,dot
811,3.0,8,0.05,0.05672280420003517,dot
812,8.0,3,0.05,0.0004159684758633375,dot
813,10.0,1,0.05,0.00042020133696496487,dot
814,6.0,5,0.05,0.0005144774506334216,dot
815,10.0,1,0.05,0.0002728654071688652,dot
816,5.0,6,0.05,0.03522055746968059,dot
817,7.0,4,0.05,0.0767082996389945,dot
818,8.0,3,0.05,0.00048785057151690125,dot
819,6.0,5,0.05,0.015917101508239283,dot
820,7.0,4,0.05,0.04419840113769169,dot
821,9.0,2,0.05,0.20844939351081848,dot
822,9.0,2,0.05,0.0015242306399159133,dot
823,3.0,8,0.05,0.000631974296993576,dot
824,6.0,5,0.05,0.0004043091379571706,dot
825,5.0,6,0.05,0.024753463359957095,dot
826,9.0,2,0.05,0.00043180183274671435,dot
827,8.0,3,0.05,0.03253422328756036,dot
828,6.0,5,0.05,0.0296578864014009,dot
829,10.0,1,0.05,0.00037136190803721547,dot
830,6.0,5,0.05,0.045298009441467,dot
831,10.0,1,0.05,0.0003406419127713889,dot
832,6.0,5,0.05,0.02017777889268473,dot
833,9.0,2,0.05,0.0006875624239910394,dot
834,10.0,1,0.05,0.09619194269180298,dot
835,8.0,3,0.05,0.0006051788222976029,dot
836,8.0,3,0.05,0.05275551381055266,dot
837,9.0,2,0.05,0.04007945203920826,dot
838,6.0,5,0.05,0.0005528788664378226,dot
839,7.0,4,0.05,0.039217252808157355,dot
840,4.0,7,0.05,0.04705672219694991,dot
841,10.0,1,0.05,0.0007552087190560997,dot
842,8.0,3,0.05,0.0008598550145203868,dot
843,9.0,2,0.05,0.10449895783676766,dot
844,9.0,2,0.05,0.05736776151752565,dot
845,8.0,3,0.05,0.038019781321054325,dot
846,9.0,2,0.05,0.04774260817794129,dot
847,10.0,1,0.05,0.13011229038238525,dot
848,10.0,1,0.05,0.0004964033141732216,dot
849,9.0,2,0.05,0.00049670843873173,dot
850,10.0,1,0.05,0.00034788891207426786,dot
851,8.0,3,0.05,0.0003696460335049778,dot
852,5.0,6,0.05,0.0002904946231865324,dot
853,9.0,2,0.05,0.00011236601130804047,dot
854,5.0,6,0.05,0.03214855373759443,dot
855,-16.0,7,0.05,0.0004191605964609023,ghost
856,8.0,3,0.05,0.026985692248369258,dot
857,9.0,2,0.05,0.07398883742280304,dot
858,6.0,5,0.05,0.02626038544694893,dot
859,8.0,3,0.05,0.00038361823923575383,dot
860,7.0,4,0.05,0.00025383334650541656,dot
861,8.0,3,0.05,0.00020778309165810546,dot
862,9.0,2,0.05,0.03962616986973444,dot
863,10.0,1,0.05,0.0001913451706059277,dot
864,6.0,5,0.05,0.02631368617294356,dot
865,10.0,1,0.05,0.0004846471128985286,dot
866,6.0,5,0.05,0.03589331154944375,dot
867,9.0,2,0.05,0.0008353517041541636,dot
868,9.0,2,0.05,0.00031521420169156045,dot
869,6.0,5,0.05,0.0003062091418541968,dot
870,8.0,3,0.05,0.00018909423670265824,dot
871,7.0,4,0.05,0.02012385634952807,dot
872,6.0,5,0.05,0.0001564708538353443,dot
873,8.0,3,0.05,0.00010522231847668688,dot
874,8.0,3,0.05,8.170643801956128e-05,dot
875,8.0,3,0.05,6.97111487776662e-05,dot
876,9.0,2,0.05,8.178393909474835e-05,dot
877,6.0,5,0.05,5.401368107413873e-05,dot
878,7.0,4,0.05,0.036798313949475414,dot
879,9.0,2,0.05,0.00031663319532526657,dot
880,8.0,3,0.05,0.0001161388645414263,dot
881,6.0,5,0.05,0.00012131805269746109,dot
882,9.0,2,0.05,8.581337897339836e-05,dot
883,9.0,2,0.05,5.0120308515033685e-05,dot
884,6.0,5,0.05,5.021665383537765e-05,dot
885,6.0,5,0.05,0.029470210621730074,dot
886,4.0,7,0.05,0.025445372316296146,dot
887,8.0,3,0.05,0.00015060591977089643,dot
888,7.0,4,0.05,0.01989956246143265,dot
889,5.0,6,0.05,0.00021785243613218577,dot
890,9.0,2,0.05,0.0002939774567494169,dot
891,7.0,4,0.05,0.00015866542889853008,dot
892,7.0,4,0.05,0.0002875590216717683,dot
893,10.0,1,0.05,0.09806227684020996,dot
894,8.0,3,0.05,0.0327320534173244,dot
895,4.0,7,0.05,0.00032654789434413293,dot
896,10.0,1,0.05,0.00023916810459923,dot
897,9.0,2,0.05,0.0003250035297241993,dot
898,8.0,3,0.05,0.026672927723363198,dot
899,3.0,8,0.05,0.0002073240957543021,dot
900,9.0,2,0.05,0.0003110950201516971,dot
901,5.0,6,0.05,0.0001303049393754918,dot
902,9.0,2,0.05,0.18620583415031433,dot
903,5.0,6,0.05,0.024796868143312167,dot
904,10.0,1,0.05,0.00037964980583637953,dot
905,9.0,2,0.05,0.06454889947781339,dot
906,6.0,5,0.05,0.044281668806797826,dot
907,7.0,4,0.05,0.0007594965354655869,dot
908,5.0,6,0.05,0.019903600191658672,dot
909,9.0,2,0.05,0.0005244319763733074,dot
910,7.0,4,0.05,0.0651862921731663,dot
911,10.0,1,0.05,0.0003989976830780506,dot
912,9.0,2,0.05,0.00041441484063398093,dot
913,6.0,5,0.05,0.00026382728829048573,dot
914,10.0,1,0.05,0.0002751090796664357,dot
915,6.0,5,0.05,0.02583935777656734,dot
916,5.0,6,0.05,0.016257377896787755,dot
917,4.0,7,0.05,0.06061693341013909,dot
918,9.0,2,0.05,0.0006206694961292669,dot
919,6.0,5,0.05,0.0003000732249347493,dot
920,8.0,3,0.05,0.026925919577479362,dot
921,6.0,5,0.05,0.0004196892376057804,dot
922,3.0,8,0.05,0.022679481051454786,dot
923,6.0,5,0.05,0.016164948159712367,dot
924,9.0,2,0.05,0.00028631367604248226,dot
925,9.0,2,0.05,0.00013776784180663526,dot
926,7.0,4,0.05,0.02431720488675637,dot
927,6.0,5,0.05,0.0002458394126733765,dot
928,5.0,6,0.05,0.024651126931227434,dot
929,9.0,2,0.05,0.00016628976300125942,dot
930,10.0,1,0.05,0.00010357410064898431,dot
931,4.0,7,0.05,9.834462772622439e-05,dot
932,10.0,1,0.05,6.179358751978725e-05,dot
933,7.0,4,0.05,0.028420342981007707,dot
934,6.0,5,0.05,9.935446578310803e-05,dot
935,8.0,3,0.05,8.276288038662945e-05,dot
936,8.0,3,0.05,2.7921061700908467e-05,dot
937,10.0,1,0.05,5.320724449120462e-05,dot
938,10.0,1,0.05,5.437386062112637e-05,dot
939,7.0,4,0.05,2.461952544763335e-05,dot
940,10.0,1,0.05,2.2715801605954766e-05,dot
941,9.0,2,0.05,1.4864425793348346e-05,dot
942,6.0,5,0.05,1.814992028812412e-05,dot
943,4.0,7,0.05,0.032218779268077924,dot
944,7.0,4,0.05,0.037104428967722924,dot
945,8.0,3,0.05,0.026977290253853425,dot
946,6.0,5,0.05,0.04290134746697731,dot
947,2.0,9,0.05,0.0006011525854571826,dot
948,8.0,3,0.05,0.00028308330608221394,dot
949,9.0,2,0.05,0.0002581929002190009,dot
950,8.0,3,0.05,0.0002441789984004572,dot
951,8.0,3,0.05,0.08645578105157863,dot
952,10.0,1,0.05,0.1291457861661911,dot
953,5.0,6,0.05,0.01377808412022811,dot
954,7.0,4,0.05,0.02456223849003436,dot
955,8.0,3,0.05,0.03292719893700754,dot
956,10.0,1,0.05,0.00029814199660904706,dot
957,9.0,2,0.05,0.0008474067144561559,dot
958,9.0,2,0.05,0.0644149063155055,dot
959,3.0,8,0.05,0.012553857501188759,dot
960,7.0,4,0.05,0.00038407677129725926,dot
961,10.0,1,0.05,0.00028279871912673116,dot
962,10.0,1,0.05,0.0002598215651232749,dot
963,4.0,7,0.05,0.02557628787846105,dot
964,9.0,2,0.05,0.00043913774425163865,dot
965,9.0,2,0.05,0.0002601560845505446,dot
966,8.0,3,0.05,0.043196987384969056,dot
967,10.0,1,0.05,0.0002019520616158843,dot
968,7.0,4,0.05,0.024272812323033577,dot
969,10.0,1,0.05,0.12851835787296295,dot
970,8.0,3,0.05,0.04930380063403087,dot
971,10.0,1,0.05,0.0008933093631640077,dot
972,6.0,5,0.05,0.02974891974590719,dot
973,7.0,4,0.05,0.03701378328332794,dot
974,9.0,2,0.05,0.00039019458927214146,dot
975,8.0,3,0.05,0.00028078450365380075,dot
976,9.0,2,0.05,0.04030969487212133,dot
977,5.0,6,0.05,0.03275420165179336,dot
978,7.0,4,0.05,0.03726484483195236,dot
979,9.0,2,0.05,0.040545962256146595,dot
980,-10.0,1,0.05,0.0005652023246511817,ghost
981,7.0,4,0.05,0.05692540208110586,dot
982,6.0,5,0.05,0.019726941443514077,dot
983,9.0,2,0.05,0.00046042719623073936,dot
984,8.0,3,0.05,0.0002758532209554687,dot
985,9.0,2,0.05,0.0639338141772896,dot
986,9.0,2,0.05,0.00044118908408563584,dot
987,7.0,4,0.05,0.057021180728042964,dot
988,8.0,3,0.05,0.0007646455002638201,dot
989,7.0,4,0.05,0.016794305076473393,dot
990,9.0,2,0.05,0.06378667365061119,dot
991,9.0,2,0.05,0.05671190738212317,dot
992,9.0,2,0.05,0.0006246421544346958,dot
993,10.0,1,0.05,0.0006643637316301465,dot
994,6.0,5,0.05,0.038730407127877696,dot
995,8.0,3,0.05,0.0007904569210950285,dot
996,4.0,7,0.05,0.000522534321394882,dot
997,10.0,1,0.05,0.00017034275515470654,dot
998,9.0,2,0.05,0.0003208072521374561,dot
999,9.0,2,0.05,0.0005532171635422856,dot
1000,4.0,7,0.05,0.027945424866629764,dot
